id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
588170,Landing Page Submission,Direct Traffic,No,No,1,6.0,721,1.5,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
588144,API,Chat,No,No,1,6.0,1094,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
588140,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,15,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
588139,Landing Page Submission,Google,No,No,0,4.0,99,4.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,10.0,18.0,No
588132,Landing Page Submission,Google,No,No,1,9.0,1339,3.0,Form Submitted on Website,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
588131,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588126,API,Organic Search,No,No,0,7.0,1379,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
588124,Landing Page Submission,Organic Search,No,No,1,9.0,986,9.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
588115,API,Google,No,No,0,3.0,1152,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588111,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
588106,Lead Add Form,Reference,No,No,0,,123,,Had a Phone Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588102,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588097,Lead Add Form,Reference,No,No,0,,711,,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
588094,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
588093,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588088,Landing Page Submission,Google,No,No,1,3.0,1191,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
588076,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588075,Lead Add Form,Reference,No,No,1,,1208,,Unreachable,International Business,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588070,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588069,Landing Page Submission,Direct Traffic,No,No,0,2.0,289,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
588065,API,Organic Search,No,No,1,2.0,306,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588061,Lead Add Form,Reference,No,No,0,,1028,,,Human Resource Management,Working Professional,No,No,No,No,No,No,13.0,19.0,No
588058,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588048,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588037,Lead Add Form,Reference,No,No,1,,1650,,Unreachable,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588035,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,16.0,No
588025,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588021,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588019,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
588013,Lead Add Form,Reference,No,No,1,,1203,,,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,19.0,No
588009,Landing Page Submission,Direct Traffic,No,No,1,1.0,1463,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
588007,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
588005,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588003,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
588001,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
588000,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587985,Landing Page Submission,Direct Traffic,No,No,0,3.0,1077,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
587979,Landing Page Submission,Google,No,No,1,4.0,794,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587973,Lead Add Form,Reference,No,No,0,,1201,,,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587950,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587940,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Page Visited on Website,Operations Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587928,Landing Page Submission,Google,No,No,0,5.0,1230,5.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587907,API,Organic Search,No,No,0,2.0,189,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587905,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,Email Marked Spam,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
587903,Landing Page Submission,Direct Traffic,No,No,1,1.0,1102,1.0,Converted to Lead,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
587894,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587890,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587889,Landing Page Submission,Direct Traffic,No,No,0,5.0,1399,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587887,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587886,Landing Page Submission,Direct Traffic,No,No,0,3.0,451,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
587883,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
587880,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
587808,API,Direct Traffic,No,No,1,4.0,1761,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
587803,Landing Page Submission,Organic Search,Yes,No,0,6.0,453,6.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
587795,API,Organic Search,No,No,0,6.0,122,2.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
587781,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587777,Landing Page Submission,Direct Traffic,No,No,0,7.0,961,1.75,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
587760,Landing Page Submission,Direct Traffic,No,No,1,2.0,979,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
587752,Landing Page Submission,Google,No,No,0,3.0,60,3.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,17.0,No
587719,Landing Page Submission,Direct Traffic,No,No,0,6.0,147,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,16.0,No
587710,Landing Page Submission,Organic Search,No,No,0,3.0,491,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587703,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,913,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,16.0,Yes
587702,API,Google,No,No,0,2.0,726,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587699,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,165,2.0,Form Submitted on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587683,Landing Page Submission,Referral Sites,No,No,0,3.0,605,3.0,Email Opened,Travel and Tourism,Working Professional,No,No,No,No,No,No,14.0,12.0,Yes
587671,API,Google,No,No,0,2.0,36,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587629,Landing Page Submission,Direct Traffic,No,No,0,8.0,1483,2.67,Page Visited on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
587616,Landing Page Submission,Direct Traffic,No,No,1,2.0,70,2.0,Email Link Clicked,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587596,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
587564,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,100,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587559,Landing Page Submission,Direct Traffic,No,No,0,2.0,24,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587543,Landing Page Submission,Organic Search,Yes,No,0,4.0,203,4.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
587535,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587534,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,16.0,18.0,Yes
587530,Landing Page Submission,Direct Traffic,No,No,0,2.0,228,2.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,14.0,Yes
587520,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,210,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
587507,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
587500,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587495,Landing Page Submission,Google,No,No,1,3.0,1391,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,No
587487,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587486,Landing Page Submission,Direct Traffic,No,No,0,2.0,886,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587484,Landing Page Submission,Google,No,No,1,4.0,692,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
587477,API,Organic Search,No,No,0,6.0,94,6.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
587476,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
587471,Landing Page Submission,Google,No,No,0,4.0,166,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
587422,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587418,Landing Page Submission,Google,Yes,No,1,4.0,1269,2.0,Email Bounced,Business Administration,Working Professional,No,No,No,No,No,No,14.0,20.0,No
587414,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587404,Landing Page Submission,Google,No,No,1,3.0,1029,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
587403,Landing Page Submission,Google,No,No,0,6.0,617,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587396,Landing Page Submission,Google,No,No,0,24.0,338,8.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
587392,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587391,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587384,Lead Add Form,Reference,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587376,API,Organic Search,No,No,0,2.0,35,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
587365,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587357,Landing Page Submission,Direct Traffic,No,No,0,4.0,62,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,17.0,No
587348,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587341,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587329,Landing Page Submission,Direct Traffic,No,No,0,2.0,909,2.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587320,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587310,API,Organic Search,No,No,0,2.0,228,1.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587309,Landing Page Submission,Organic Search,No,No,1,10.0,1250,10.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
587284,Landing Page Submission,Direct Traffic,No,No,0,3.0,810,1.5,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
587260,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587259,API,Organic Search,No,No,0,6.0,440,6.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
587258,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
587252,API,Organic Search,No,No,1,2.0,1075,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
587249,Landing Page Submission,Direct Traffic,No,No,0,2.0,151,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
587225,Landing Page Submission,Google,No,No,1,4.0,1264,4.0,Had a Phone Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
587218,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
587205,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
587204,API,Google,No,No,0,7.0,35,1.4,Page Visited on Website,,,No,No,No,No,No,No,,,No
587160,Landing Page Submission,Google,No,No,0,4.0,229,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
587131,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587128,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
587105,Landing Page Submission,Google,No,No,1,4.0,2,2.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587103,API,Google,No,No,1,3.0,1288,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587099,Landing Page Submission,Google,No,No,0,2.0,205,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
587094,API,Organic Search,No,No,1,6.0,147,6.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,15.0,No
587089,Landing Page Submission,Organic Search,No,No,1,9.0,1105,2.25,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,20.0,Yes
587083,Landing Page Submission,Direct Traffic,Yes,No,0,42.0,1148,3.82,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
587079,Landing Page Submission,Organic Search,No,No,0,5.0,31,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
587059,API,Organic Search,No,No,0,5.0,311,1.25,Page Visited on Website,,,No,No,No,No,No,No,17.0,15.0,No
587046,Landing Page Submission,Direct Traffic,No,No,1,2.0,86,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587045,Landing Page Submission,Direct Traffic,No,No,1,1.0,125,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
587043,Landing Page Submission,Google,No,No,0,6.0,693,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,No
587040,Landing Page Submission,Direct Traffic,No,No,1,1.0,944,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
587032,Landing Page Submission,Direct Traffic,No,No,0,2.0,1451,2.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
587019,Landing Page Submission,Direct Traffic,No,No,0,2.0,1135,2.0,Converted to Lead,Services Excellence,,No,No,No,No,No,No,14.0,13.0,Yes
586930,Landing Page Submission,Direct Traffic,No,No,0,3.0,130,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,13.0,18.0,Yes
586896,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586883,Landing Page Submission,Direct Traffic,No,No,0,2.0,383,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
586870,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,14.0,No
586864,Landing Page Submission,Direct Traffic,No,No,0,7.0,340,2.33,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
586857,Landing Page Submission,Organic Search,No,No,0,5.0,157,5.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
586854,Landing Page Submission,Direct Traffic,No,No,0,1.0,438,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,18.0,No
586843,Landing Page Submission,Organic Search,No,No,0,5.0,288,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
586837,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586836,Landing Page Submission,Direct Traffic,No,No,1,9.0,767,2.25,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
586835,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
586828,Landing Page Submission,Direct Traffic,No,No,1,3.0,127,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
586827,Landing Page Submission,Direct Traffic,No,No,0,6.0,272,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
586820,Landing Page Submission,Direct Traffic,No,No,0,2.0,351,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586806,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
586802,Landing Page Submission,Direct Traffic,No,No,1,3.0,1102,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
586799,Landing Page Submission,Organic Search,No,No,1,4.0,1544,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
586780,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,15.0,16.0,Yes
586776,Landing Page Submission,Direct Traffic,No,No,0,1.0,12,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,16.0,16.0,Yes
586771,Landing Page Submission,Organic Search,Yes,No,1,8.0,1757,8.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
586758,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
586757,API,Google,No,No,1,2.0,780,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
586710,Landing Page Submission,Direct Traffic,No,No,1,4.0,281,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
586709,API,Organic Search,No,No,1,2.0,126,1.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,12.0,No
586705,Landing Page Submission,Direct Traffic,No,No,0,5.0,56,2.5,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
586693,Landing Page Submission,Direct Traffic,No,No,0,4.0,12,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
586680,Landing Page Submission,Direct Traffic,No,No,0,2.0,41,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
586673,Landing Page Submission,Organic Search,No,No,1,8.0,1014,8.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
586658,Landing Page Submission,Google,No,No,0,4.0,381,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
586652,Landing Page Submission,Direct Traffic,No,No,0,6.0,0,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
586640,Landing Page Submission,Google,No,No,0,12.0,669,12.0,Email Opened,International Business,,No,No,No,No,No,No,16.0,18.0,No
586638,Landing Page Submission,Google,No,No,1,9.0,1316,4.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
586633,Landing Page Submission,Google,No,No,1,6.0,329,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586631,Landing Page Submission,Google,No,No,0,9.0,78,9.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
586629,Landing Page Submission,Google,No,No,1,3.0,1493,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,20.0,No
586622,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586613,API,Chat,No,No,0,2.0,357,1.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
586595,API,Google,No,No,0,4.0,26,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
586593,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586563,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586552,API,Direct Traffic,No,No,1,2.0,1678,2.0,Had a Phone Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
586550,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
586544,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586542,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,14.0,No
586524,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586521,Landing Page Submission,Direct Traffic,No,No,0,1.0,554,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
586483,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
586455,Landing Page Submission,Google,No,No,0,2.0,368,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586447,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,63,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
586443,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,15.0,No
586414,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
586401,Landing Page Submission,Direct Traffic,No,No,0,5.0,31,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
586394,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
586393,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
586385,Landing Page Submission,Direct Traffic,No,No,0,10.0,251,10.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,Yes
586359,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
586357,API,Google,No,No,0,3.0,752,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
586353,Landing Page Submission,Direct Traffic,No,No,0,2.0,111,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
586351,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
586349,Landing Page Submission,Google,No,No,1,3.0,520,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
586345,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
