id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
642403,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Rural and Agribusiness,Student,No,No,No,No,No,No,15.0,12.0,No
644576,API,Chat,No,No,0,3.0,15,1.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,16.0,Yes
651910,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
622371,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
651093,Landing Page Submission,Google,No,No,0,6.0,296,6.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
616851,API,Google,No,No,0,4.0,153,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
641140,Landing Page Submission,Direct Traffic,No,No,0,4.0,51,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
580914,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
605471,Landing Page Submission,Direct Traffic,No,No,1,2.0,1305,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No
595811,Landing Page Submission,Google,No,No,1,6.0,969,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655011,API,Referral Sites,No,No,0,11.0,101,5.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
619151,API,Direct Traffic,No,No,1,12.0,942,12.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
599068,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
581416,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
587238,API,Organic Search,No,No,0,1.0,276,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
631318,API,Chat,No,No,1,16.0,1448,1.78,Page Visited on Website,E-COMMERCE,Working Professional,No,No,No,No,No,No,16.0,12.0,No
642307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
627999,Landing Page Submission,Direct Traffic,No,No,0,2.0,75,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
640639,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
602453,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
658178,API,Organic Search,No,No,0,1.0,100,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
606410,API,Direct Traffic,No,No,1,2.0,1279,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
643090,API,Google,No,No,0,7.0,1320,1.75,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
605442,API,Organic Search,Yes,No,0,10.0,371,3.33,Page Visited on Website,,,No,No,No,No,No,No,,,No
612006,Landing Page Submission,Direct Traffic,No,No,1,6.0,109,6.0,SMS Sent,E-COMMERCE,Working Professional,No,No,No,No,No,No,,,Yes
618932,API,Google,Yes,No,0,1.0,305,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
583728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
611948,Landing Page Submission,Direct Traffic,No,No,1,3.0,370,3.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
592824,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
610126,Landing Page Submission,Direct Traffic,No,No,1,4.0,63,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
605134,Landing Page Submission,Direct Traffic,No,No,0,4.0,266,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,19.0,Yes
609897,API,Organic Search,No,No,1,11.0,591,3.67,Email Opened,Rural and Agribusiness,Working Professional,No,No,No,No,No,No,16.0,13.0,Yes
658756,Landing Page Submission,Referral Sites,No,No,0,12.0,493,12.0,Email Link Clicked,Marketing Management,,No,No,No,No,No,No,16.0,16.0,Yes
617860,Landing Page Submission,Organic Search,No,No,0,2.0,73,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
614554,Landing Page Submission,Google,No,No,1,4.0,709,4.0,Page Visited on Website,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
617544,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
610562,Landing Page Submission,Direct Traffic,No,No,1,2.0,1152,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
600587,Landing Page Submission,Google,No,No,0,8.0,1472,2.67,Chat Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
583582,API,Google,No,No,0,4.0,106,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
583509,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592317,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,503,4.0,Email Bounced,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
617008,Landing Page Submission,Google,No,No,1,9.0,1066,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
650330,Landing Page Submission,Direct Traffic,No,No,0,9.0,942,1.8,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
613517,Landing Page Submission,Organic Search,No,No,0,6.0,115,6.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
631993,API,Google,No,No,1,3.0,1128,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621310,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
580732,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,479,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
649359,API,Google,No,No,0,2.0,76,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
587968,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,18.0,No
639147,Landing Page Submission,Organic Search,No,No,1,4.0,95,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
655024,Landing Page Submission,Organic Search,No,No,0,4.0,92,2.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
628413,Landing Page Submission,Google,No,No,1,4.0,1286,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
580581,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Healthcare Management,Student,No,No,No,No,No,No,15.0,13.0,No
610574,Landing Page Submission,Google,No,No,1,4.0,1563,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621270,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
616146,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,152,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
629293,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
645381,Landing Page Submission,Google,Yes,No,0,5.0,1369,2.5,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
583083,API,Organic Search,No,No,1,3.0,2253,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
655366,API,Google,No,No,0,2.0,170,1.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
586175,Landing Page Submission,Google,No,No,0,6.0,1353,6.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
624679,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
626942,API,Google,No,No,0,9.0,99,2.25,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
624397,API,Google,No,No,0,2.0,315,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
633878,Landing Page Submission,Google,No,No,0,4.0,379,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
593359,Landing Page Submission,Direct Traffic,No,No,0,3.0,39,3.0,Converted to Lead,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
601485,Landing Page Submission,Direct Traffic,No,No,0,1.0,1658,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
654352,Landing Page Submission,Google,No,No,0,5.0,409,5.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,No
591446,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
583421,Landing Page Submission,Google,No,No,0,7.0,600,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
589672,Landing Page Submission,Direct Traffic,No,No,1,17.0,1056,4.25,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
620501,Landing Page Submission,Google,No,No,1,3.0,924,3.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
652507,API,Organic Search,No,No,0,19.0,415,4.75,Page Visited on Website,,,No,No,No,No,No,No,18.0,15.0,No
616237,API,Organic Search,No,No,0,3.0,26,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
642991,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
623975,Landing Page Submission,Direct Traffic,No,No,0,7.0,5,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
641663,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,191,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
629654,Landing Page Submission,Direct Traffic,No,No,0,5.0,37,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
649892,Landing Page Submission,Direct Traffic,No,No,0,2.0,590,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
583427,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
636736,Landing Page Submission,Google,No,No,0,4.0,1646,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592399,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
586496,Landing Page Submission,Direct Traffic,No,No,0,9.0,458,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
621231,API,Google,No,No,0,2.0,268,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
610957,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604613,Landing Page Submission,Direct Traffic,No,No,0,4.0,517,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
627139,Landing Page Submission,Google,No,No,0,2.0,305,2.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
581561,Landing Page Submission,Google,No,No,1,4.0,1245,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
628158,API,Google,No,No,0,1.0,243,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
593014,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
596970,API,Organic Search,No,No,0,4.0,157,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
588395,Landing Page Submission,Direct Traffic,No,No,0,2.0,205,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
630663,API,Organic Search,Yes,No,0,2.0,274,2.0,Email Bounced,,,No,No,No,No,No,No,,,No
583143,API,Google,No,No,0,1.0,489,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
603189,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
627916,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
613378,Landing Page Submission,Google,No,No,0,3.0,325,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
618419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633149,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
653773,API,Google,No,No,0,3.0,253,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
607101,API,Google,No,No,1,4.0,357,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
604494,Landing Page Submission,Direct Traffic,No,No,0,2.0,67,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622584,Landing Page Submission,Direct Traffic,No,No,0,1.0,36,1.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
616046,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
651374,Landing Page Submission,Google,No,No,0,3.0,179,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,12.0,16.0,No
615917,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
602233,Landing Page Submission,Google,No,No,0,2.0,18,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
592340,Landing Page Submission,Organic Search,No,No,1,5.0,1722,5.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,13.0,17.0,No
587430,Landing Page Submission,Direct Traffic,No,No,1,7.0,1100,2.33,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
583217,Landing Page Submission,Direct Traffic,No,No,1,7.0,229,3.5,Converted to Lead,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,Yes
637236,Landing Page Submission,Direct Traffic,No,No,1,4.0,1882,2.0,Converted to Lead,Retail Management,,No,No,No,No,No,No,13.0,18.0,Yes
611863,API,Organic Search,Yes,No,1,11.0,1494,11.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
627146,Landing Page Submission,Google,No,No,1,3.0,473,1.5,Email Opened,Rural and Agribusiness,Student,No,No,No,No,No,No,,,Yes
593482,Landing Page Submission,Direct Traffic,No,No,0,8.0,698,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
606981,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598094,API,Google,No,No,1,6.0,1016,3.0,Chat Conversation,Operations Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
624815,Landing Page Submission,bing,No,No,1,3.0,399,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
632169,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
583471,Landing Page Submission,Google,No,No,0,1.0,456,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
643273,Lead Import,Facebook,No,No,0,,289,,,Finance Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
610461,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
608567,Landing Page Submission,Referral Sites,Yes,No,0,7.0,259,2.33,Email Bounced,Select,,No,No,No,No,No,No,12.0,14.0,No
580937,Landing Page Submission,Direct Traffic,No,No,0,2.0,345,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
588381,Landing Page Submission,Google,No,No,0,2.0,63,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
639709,API,Google,No,No,0,1.0,176,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
627358,Landing Page Submission,Google,No,No,0,4.0,126,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
612578,API,Organic Search,No,No,1,4.0,804,1.33,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
612709,Landing Page Submission,Google,No,No,1,2.0,1542,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
616102,Landing Page Submission,Google,No,No,1,4.0,429,4.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
586254,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
603283,Landing Page Submission,Direct Traffic,No,No,0,9.0,223,9.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
618506,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
654183,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
650534,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
597623,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
603647,Lead Add Form,Reference,No,No,1,1.0,36,1.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
653586,Landing Page Submission,Direct Traffic,No,No,0,4.0,18,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,17.0,Yes
644758,Landing Page Submission,Google,No,No,1,4.0,894,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,14.0,No
648081,Landing Page Submission,Google,No,No,1,6.0,1712,6.0,Unreachable,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
639571,Landing Page Submission,Organic Search,No,No,1,4.0,344,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
648834,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637220,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
650918,Landing Page Submission,Google,No,No,1,6.0,1966,6.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,17.0,No
602419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
606920,Landing Page Submission,Google,No,No,1,2.0,1437,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
588797,Landing Page Submission,Direct Traffic,No,No,0,5.0,582,2.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
601562,Landing Page Submission,Google,No,No,0,4.0,1327,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
630706,API,Organic Search,No,No,1,4.0,266,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
646501,API,Google,No,No,0,3.0,1395,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
599463,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
589305,Landing Page Submission,Google,No,No,1,19.0,1845,2.71,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
620979,Landing Page Submission,Google,No,No,1,7.0,875,1.75,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
587481,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
584607,Landing Page Submission,Direct Traffic,No,No,0,7.0,86,1.75,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
606276,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
653908,Landing Page Submission,Organic Search,No,No,0,5.0,497,5.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,16.0,Yes
587996,Landing Page Submission,Organic Search,No,No,0,11.0,378,3.67,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,15.0,16.0,No
630757,API,Google,No,No,0,2.0,64,1.0,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
626664,Landing Page Submission,Organic Search,No,No,0,3.0,129,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
624449,API,Organic Search,No,No,0,2.0,144,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
582921,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,488,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
660030,API,Organic Search,No,No,0,2.0,12,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593860,API,Organic Search,No,No,1,4.0,816,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
651577,API,Organic Search,No,No,0,1.0,143,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
582798,Landing Page Submission,Direct Traffic,No,No,1,3.0,1325,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,19.0,No
608638,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,330,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
620260,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
643088,Landing Page Submission,Google,Yes,No,0,3.0,1083,3.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,13.0,17.0,Yes
648540,Landing Page Submission,Direct Traffic,No,No,1,2.0,330,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
629595,API,Google,No,No,0,2.0,55,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
609429,Landing Page Submission,Direct Traffic,No,No,0,6.0,353,6.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
640469,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
641709,API,Chat,No,No,0,3.0,226,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
594404,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
590031,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
609425,Landing Page Submission,Google,No,No,1,4.0,1547,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
606895,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,Yes
600814,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,69,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
626724,Landing Page Submission,Direct Traffic,No,No,0,2.0,408,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
637687,API,Google,No,No,0,2.0,559,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
614586,Landing Page Submission,Organic Search,Yes,No,0,3.0,225,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
622097,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
627853,API,Google,No,No,0,2.0,1602,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
616058,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
582199,Landing Page Submission,Google,No,No,1,2.0,1130,2.0,Had a Phone Conversation,E-Business,Unemployed,No,No,No,No,No,No,14.0,20.0,No
654525,API,Organic Search,No,No,1,9.0,1125,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
605419,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
580635,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
653836,Landing Page Submission,Direct Traffic,No,No,0,3.0,1458,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,16.0,Yes
601156,Landing Page Submission,Organic Search,Yes,No,0,4.0,1193,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
658917,Landing Page Submission,Direct Traffic,No,No,0,4.0,1149,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
596017,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
623687,Landing Page Submission,Google,No,No,0,6.0,1236,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
590673,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
644388,Landing Page Submission,Direct Traffic,No,No,0,10.0,68,5.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,15.0,18.0,Yes
645914,Landing Page Submission,Organic Search,No,No,0,9.0,1208,9.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
634271,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
655694,API,Organic Search,No,No,0,3.0,623,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
605931,Landing Page Submission,Direct Traffic,No,No,0,5.0,743,1.67,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
585607,Landing Page Submission,Organic Search,Yes,No,0,6.0,311,6.0,Unsubscribed,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
626478,Landing Page Submission,Direct Traffic,No,No,0,1.0,86,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
641257,API,Google,No,No,0,2.0,169,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
620553,Landing Page Submission,Google,No,No,0,3.0,22,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,,,No
